time,input_voltage,el_power
10156.26,3.0,1071.94597963059
10157.28,3.0,1155.55094904643
10158.38,3.0,1075.72687357369
10159.46,3.0,1162.51449225072
10160.48,3.0,1085.22824160346
10161.52,3.0,1162.7683728519
10162.62,3.0,1071.37152993837
10163.62,3.0,1167.66740947473
10164.62,3.0,1072.93119018396
10165.62,3.0,1164.27788493677
10166.64,3.0,1080.90148769064
10167.64,3.0,1171.94619050637
10168.66,3.0,1072.62294003295
10169.7,3.0,1165.18541084416
10170.72,3.0,1079.29971285082
10171.78,3.0,1170.03798926474
10172.8,3.0,1081.65184007064
10173.84,3.0,1174.1643052941
10174.9,3.0,1075.41576973659
10175.94,3.0,1167.77521954759
10177.02,3.0,1080.64943423291
10178.02,3.0,1176.98450609139
10179.1,3.0,1083.02176328879
10180.16,3.0,1176.95142603068
10181.2,3.0,1087.29061053353
10182.2,3.0,1177.22729500313
10183.22,3.0,1078.8115201544
10184.22,3.0,1164.27165132025
10185.24,3.0,1078.49703089567
10186.26,3.0,1174.83815709072
10187.28,3.0,1080.81326453313
10188.28,3.0,1174.05857129171
10189.3,3.0,1080.32777232371
10190.32,3.0,1177.76147027149
10191.36,3.0,1095.06523972545
10192.44,3.0,1173.24641797686
10193.48,3.0,1082.2156894933
10194.52,3.0,1167.97009470743
10195.56,3.0,1083.53410482072
10196.6,3.0,1171.293078469
10197.68,3.0,1098.40287612591
10198.72,3.0,1171.44578704017
10199.76,3.0,1091.18249578125
10200.78,3.0,1173.86149413523
10201.78,3.0,1084.24178773311
10202.8,3.0,1171.66854089295
10203.84,3.0,1087.30819085407
10204.86,3.0,1178.15345926379
10205.86,3.0,1089.56430475037
10206.92,3.0,1168.69334152083
10207.98,3.0,1081.61222795368
10209.0,3.0,1161.75279306217
10210.06,3.0,1075.52388111109
10211.12,3.0,1167.06607591645
10212.14,3.0,1079.94673302638
10213.2,3.0,1168.54142481232
10214.24,3.0,1079.28440406393
10215.28,3.0,1158.01210123757
10216.36,3.0,1071.83125617349
10217.38,3.0,1169.41136734568
10218.38,3.0,1066.91918380508
10219.4,3.0,1162.60747596608
10220.4,3.0,1074.0134626119
10221.4,3.0,1165.45507502917
10222.4,3.0,1069.9359866145
10223.42,3.0,1158.80819781835
10224.44,3.0,1063.69248373772
10225.5,3.0,1159.83714196856
10226.62,3.0,1067.7590114285
10227.68,3.0,1162.63563467504
10228.7,3.0,1062.47604385736
10229.72,3.0,1157.10435913836
10230.78,3.0,1065.33394941415
10231.8,3.0,1164.8594986078
10232.84,3.0,1069.8095995153
10233.86,3.0,1160.06143243295
10234.9,3.0,1067.98691019841
10235.96,3.0,1168.88508360486
10236.98,3.0,1069.11860708278
10237.98,3.0,1166.98975767097
10239.02,3.0,1076.25755579961
10240.02,3.0,1175.80826423416
10241.02,3.0,1085.45627529933
10242.06,3.0,1168.35695545236
10243.08,3.0,1077.81732370982
10244.14,3.0,1176.05457031458
10245.16,3.0,1087.15012479789
10246.18,3.0,1180.93500148361
10247.24,3.0,1083.95670745175
10248.24,3.0,1181.3905346396
10249.34,3.0,1096.22125851108
10250.44,3.0,1183.64446478399
10251.46,3.0,1085.87886845845
10252.52,3.0,1178.45472581407
10253.56,3.0,1086.63735683346
10254.56,3.0,1178.54475330124
10255.62,3.0,1083.92896047544
10256.64,3.0,1173.88959120146
10257.64,3.0,1092.90703314713
10258.64,3.0,1181.58639510963
10259.66,3.0,1080.90703697138
10260.74,3.0,1176.97182404086
10261.76,3.0,1078.45066695203
10262.8,3.0,1164.91583308217
10263.84,3.0,1084.63526063234
10264.9,3.0,1171.86854267944
10265.94,3.0,1081.58996544363
10266.96,3.0,1174.3856972974
10268.06,3.0,1078.11529228385
10269.1,3.0,1166.95606534037
10270.12,3.0,1072.54293756881
10271.14,3.0,1170.74840246785
10272.16,3.0,1087.84758176918
10273.22,3.0,1163.26023458422
10274.26,3.0,1072.33417483228
10275.26,3.0,1163.9898078024
10276.32,3.0,1080.40770202053
10277.36,3.0,1167.27128038706
10278.38,3.0,1083.78246919617
10279.4,3.0,1171.5845351303
10280.44,3.0,1074.72131750413
10281.46,3.0,1169.44453450167
10282.5,3.0,1083.76900563599
10283.56,3.0,1163.07300895396
10284.64,3.0,1074.84516713905
10285.68,3.0,1165.69775254878
10286.72,3.0,1084.14773924923
10287.76,3.0,1170.57115333064
10288.84,3.0,1070.94595570548
10289.88,3.0,1159.93390738378
10290.94,3.0,1073.30039494081
10292.0,3.0,1168.75627922463
10293.02,3.0,1070.10264788858
10294.02,3.0,1159.46580028652
10295.04,3.0,1068.53882127168
10296.08,3.0,1163.95904488523
10297.1,3.0,1077.77179885577
10298.14,3.0,1166.06757416958
10299.16,3.0,1066.3932905969
10300.16,3.0,1163.72829343301
10301.22,3.0,1079.94589304503
10302.28,3.0,1165.88804627277
10303.32,3.0,1070.29084582233
10304.36,3.0,1169.04671456137
10305.4,3.0,1071.39570467751
10306.46,3.0,1166.20670917608
10307.5,3.0,1075.24161926658
10308.54,3.0,1172.39294633211
10309.6,3.0,1067.69863597722
10310.62,3.0,1156.04871848569
10311.64,3.0,1061.58003424809
10312.64,3.0,1163.21501238493
10313.7,3.0,1082.30726959685
10314.74,3.0,1172.2232432335
10315.76,3.0,1097.8964061204
10316.88,3.0,1178.63898508537
10317.98,3.0,1085.04309738495
10319.04,3.0,1179.8343516091
10320.1,3.0,1089.47760271749
10321.1,3.0,1176.6861019176
10322.14,3.0,1098.95693548484
10323.16,3.0,1178.01607077428
10324.2,3.0,1093.17085518812
10325.24,3.0,1176.32532565405
10326.26,3.0,1086.07943805343
10327.26,3.0,1176.4469962786
10328.28,3.0,1087.03893107064
10329.28,3.0,1177.98075025425
10330.3,3.0,1091.67933652449
10331.32,3.0,1173.89144947326
10332.32,3.0,1086.97673773114
10333.36,3.0,1171.71806379956
10334.44,3.0,1081.7889230088
10335.44,3.0,1165.22121295448
10336.5,3.0,1083.6786481511
10337.56,3.0,1175.78665750755
10338.64,3.0,1092.62015345648
10339.68,3.0,1179.25503054321
10340.68,3.0,1078.28748883111
10341.7,3.0,1170.4043248024
10342.74,3.0,1082.27505050512
10343.78,3.0,1175.1997486174
10344.84,3.0,1082.66207613615
10345.88,3.0,1175.45439100634
10346.88,3.0,1080.24753311498
10347.9,3.0,1177.4175577851
10348.94,3.0,1083.11006184563
10349.94,3.0,1176.97383354259
10350.98,3.0,1082.73075628146
10352.0,3.0,1174.61131619399
10353.04,3.0,1084.57602633953
10354.1,3.0,1167.11292602278
10355.22,3.0,1076.2625810131
10356.3,3.0,1173.19894361752
10357.4,3.0,1083.72023240856
10358.48,3.0,1167.32658952123
10359.6,3.0,1094.2320798179
10360.68,3.0,1162.61319922642
10361.7,3.0,1085.33564047787
10362.72,3.0,1162.14793810441
10363.74,3.0,1076.59176975796
10364.74,3.0,1165.45872855327
10365.76,3.0,1070.38891438546
10366.76,3.0,1161.52390036184
10367.78,3.0,1067.01694327529
10368.82,3.0,1162.11049593971
10369.88,3.0,1068.0734782527
10370.9,3.0,1159.85881090341
10371.96,3.0,1072.01149421944
10373.02,3.0,1157.07749887985
10374.06,3.0,1065.49045336121
10375.16,3.0,1161.12695877714
10376.2,3.0,1067.96411161873
10377.24,3.0,1164.4893094015
10378.26,3.0,1069.00551057046
10379.32,3.0,1163.35069770763
10380.36,3.0,1085.40529554203
10381.38,3.0,1172.23065412465
10382.4,3.0,1073.95328171237
10383.42,3.0,1160.57461431796
10384.44,3.0,1080.08469439089
10385.48,3.0,1171.74307120222
10386.5,3.0,1085.7428590969
10387.56,3.0,1173.6548016099
10388.64,3.0,1086.67264592591
10389.66,3.0,1166.46943236793
10390.74,3.0,1083.70658102615
10391.76,3.0,1164.79867921476
10392.8,3.0,1087.92900408359
10393.88,3.0,1169.55905636876
10395.0,3.0,1084.80997839767
10396.04,3.0,1168.22150529866
10397.16,3.0,1087.69768003947
10398.24,3.0,1179.19948886109
10399.3,3.0,1089.70251087381
10400.32,3.0,1178.18736982615
10401.34,3.0,1087.48356962027
10402.34,3.0,1176.27138182443
10403.4,3.0,1086.32894035354
10404.42,3.0,1167.10901256625
10405.44,3.0,1082.81177391737
10406.5,3.0,1168.91107636734
10407.54,3.0,1081.904650514
10408.6,3.0,1160.67654612261
10409.6,3.0,1079.97534208957
10410.66,3.0,1166.31263340402
10411.76,3.0,1072.87905167401
10412.84,3.0,1167.92875391492
10413.86,3.0,1079.4419200213
10414.92,3.0,1158.80072881146
10415.96,3.0,1076.29009246703
10417.0,3.0,1159.6155475149
10418.06,3.0,1079.02765273077
10419.12,3.0,1172.62832626261
10420.12,3.0,1083.53564537049
10421.16,3.0,1165.51335886569
10422.2,3.0,1086.40557195938
10423.24,3.0,1170.36368104317
10424.3,3.0,1087.54613725155
10425.32,3.0,1179.23250726155
10426.36,3.0,1081.41306522968
10427.46,3.0,1180.11113781633
10428.54,3.0,1085.68515630265
10429.58,3.0,1171.97244067489
10430.64,3.0,1086.04989351169
10431.7,3.0,1174.58739964273
10432.74,3.0,1086.04440200165
10433.76,3.0,1178.33409291365
10434.78,3.0,1081.82555530135
10435.78,3.0,1177.9385796909
10436.78,3.0,1081.62837149828
10437.8,3.0,1170.9973692595
10438.86,3.0,1083.5079321652
10439.88,3.0,1172.41732635931
10440.92,3.0,1080.21003798989
10441.94,3.0,1174.52632293524
10443.0,3.0,1079.57321688566
10444.02,3.0,1172.37021070357
10445.08,3.0,1090.18030118022
10446.14,3.0,1165.02058900037
10447.2,3.0,1081.12791510584
10448.32,3.0,1171.6686502001
10449.36,3.0,1074.52734072241
10450.46,3.0,1175.71424223789
10451.54,3.0,1075.71382048598
10452.66,3.0,1168.84320239692
10453.72,3.0,1086.39993422192
10454.74,3.0,1175.665850888
10455.78,3.0,1089.70222421772
10456.84,3.0,1172.8206246648
10457.86,3.0,1077.35317815935
10458.9,3.0,1172.33904983983
10459.96,3.0,1087.21723760165
10461.02,3.0,1169.26759683156
10462.1,3.0,1083.11630781987
10463.18,3.0,1167.80138497374
10464.26,3.0,1075.39416517504
10465.32,3.0,1169.1139104674
10466.36,3.0,1085.3014967616
10467.44,3.0,1169.53454796099
10468.54,3.0,1083.5539558662
10469.6,3.0,1173.28886879811
10470.66,3.0,1073.54969711673
10471.7,3.0,1166.06482995755
10472.74,3.0,1077.31907449738
10473.78,3.0,1168.73548998803
10474.82,3.0,1069.83885388894
10475.84,3.0,1161.24556257695
10476.88,3.0,1072.22542769987
10477.9,3.0,1167.32038774557
10478.96,3.0,1067.06693423406
10480.04,3.0,1161.55860804548
10481.1,3.0,1079.66368907831
10482.16,3.0,1160.65652004178
10483.3,3.0,1070.60438237584
10484.34,3.0,1159.89060887361
10485.46,3.0,1070.09177686883
10486.5,3.0,1164.88937220045
10487.54,3.0,1068.20435935066
10488.56,3.0,1162.69667201214
10489.6,3.0,1066.07491730845
10490.64,3.0,1150.26359086086
10491.66,3.0,1069.38023246981
10492.7,3.0,1166.76108741636
10493.7,3.0,1078.58661699111
10494.72,3.0,1161.01096332118
10495.76,3.0,1074.51910629462
10496.78,3.0,1163.13477127034
10497.82,3.0,1075.54165968587
10498.9,3.0,1166.62679982316
10499.98,3.0,1080.34938492036
10501.04,3.0,1164.39163083384
10502.1,3.0,1079.39016291629
10503.14,3.0,1157.79870294318
10504.2,3.0,1076.77311267332
10505.32,3.0,1171.42313772331
10506.4,3.0,1079.89911723296
10507.4,3.0,1169.02067858888
10508.4,3.0,1085.21796884347
10509.44,3.0,1169.85178150269
10510.48,3.0,1074.91661356423
10511.54,3.0,1167.28779650437
10512.62,3.0,1079.00656493994
10513.66,3.0,1169.57012301535
10514.7,3.0,1085.0526612769
10515.82,3.0,1173.46944253277
10516.9,3.0,1077.86549152853
10517.92,3.0,1167.46816111443
10518.94,3.0,1082.72424612102
10520.02,3.0,1169.21324196841
10521.06,3.0,1091.84319861565
10522.14,3.0,1161.25240914668
10523.24,3.0,1071.88771541019
10524.32,3.0,1160.39487376906
10525.4,3.0,1075.98993099839
10526.48,3.0,1176.49929506734
10527.52,3.0,1076.36524375936
10528.54,3.0,1170.89855737525
10529.56,3.0,1083.69284862232
10530.62,3.0,1160.80561065689
10531.7,3.0,1082.9141936755
10532.76,3.0,1168.02979240247
10533.88,3.0,1082.14122009353
10535.0,3.0,1173.94744498746
10536.12,3.0,1091.4292895282
10537.28,3.0,1180.84362769216
10538.3,3.0,1087.8006414594
10539.4,3.0,1180.06383888467
10540.5,3.0,1082.68283076433
10541.56,3.0,1176.85003720073
10542.64,3.0,1090.30319407365
10543.68,3.0,1181.73711371066
10544.72,3.0,1088.2652752643
10545.76,3.0,1173.77273136971
10546.86,3.0,1081.37648249924
10547.9,3.0,1168.79564886949
10549.04,3.0,1089.24156502059
10550.18,3.0,1178.09559760727
10551.28,3.0,1085.12128762931
10552.34,3.0,1177.4215897665
10553.5,3.0,1083.54209473036
10554.6,3.0,1170.51062749216
10555.72,3.0,1081.76624954389
10556.82,3.0,1169.36626849122
10557.94,3.0,1083.0489545975
10559.06,3.0,1177.00616954022
10560.16,3.0,1096.21661584786
10561.34,3.0,1176.33714874244
10562.42,3.0,1085.54910862749
10563.46,3.0,1183.62403588108
10564.54,3.0,1095.32021687366
10565.64,3.0,1186.83795009829
10566.8,3.0,1093.77002569559
10567.94,3.0,1176.9921900837
10569.04,3.0,1079.68422009922
10570.18,3.0,1177.87849077218
10571.34,3.0,1086.62753759296
10572.44,3.0,1177.4197899951
10573.58,3.0,1089.48727543282
10574.74,3.0,1180.50902967892
10575.96,3.0,1085.49742844403
10577.16,3.0,1184.38453521909
10578.4,3.0,1082.03893941173
10579.6,3.0,1177.77054684418
847.72,3.0,1089.89506632597
848.74,3.0,1179.8431786361
849.78,3.0,1099.49755289915
850.8,3.0,1181.55114156417
851.82,3.0,1100.82381915752
852.82,3.0,1185.36932537591
853.84,3.0,1094.25058829291
854.84,3.0,1158.56729626447
855.84,3.0,1083.70877037449
856.84,3.0,1151.72851712422
857.84,3.0,1087.16681201196
858.84,3.0,1172.56631656352
859.88,3.0,1093.19660958886
860.88,3.0,1182.65255509109
861.92,3.0,1088.18869232714
862.96,3.0,1179.20803202808
863.96,3.0,1091.78266682116
864.96,3.0,1184.24855137618
865.96,3.0,1110.56649371556
866.96,3.0,1179.52277273138
867.96,3.0,1113.39288459086
868.96,3.0,1185.33818355321
869.96,3.0,1101.26215134699
871.02,3.0,1197.70144533633
872.02,3.0,1111.84679354153
873.04,3.0,1200.71247653032
874.04,3.0,1109.94548364988
875.06,3.0,1190.67398010314
876.08,3.0,1097.43729161853
877.08,3.0,1187.33007919729
878.08,3.0,1112.88424409969
879.08,3.0,1185.37078893958
880.08,3.0,1108.15246888177
881.08,3.0,1184.00942681194
882.08,3.0,1104.80890225636
883.14,3.0,1195.02293945531
884.16,3.0,1101.03632758738
885.2,3.0,1184.43278468953
886.24,3.0,1105.25834941334
887.28,3.0,1185.53911132643
888.3,3.0,1112.00588871071
889.3,3.0,1183.19093335548
890.3,3.0,1098.6733087097
891.3,3.0,1188.84032306471
892.3,3.0,1099.00328720422
893.32,3.0,1186.50794807296
894.32,3.0,1095.03182002997
895.34,3.0,1177.63103428831
896.36,3.0,1091.51554967996
897.36,3.0,1173.70394923375
898.42,3.0,1083.6393713272
899.42,3.0,1168.93762373419
900.42,3.0,1102.20275702407
901.42,3.0,1168.77531971596
902.42,3.0,1095.45127281217
903.42,3.0,1169.6419174121
904.42,3.0,1097.25359963718
905.44,3.0,1179.11477521585
906.46,3.0,1104.82243595473
907.48,3.0,1190.03616766317
908.52,3.0,1102.85999885618
909.54,3.0,1185.32788509305
910.58,3.0,1101.00090168405
911.58,3.0,1198.34081485833
912.58,3.0,1122.59374457022
913.58,3.0,1196.68506244199
914.58,3.0,1112.41851184816
915.58,3.0,1197.9549636631
916.58,3.0,1113.6136830489
917.62,3.0,1193.62365707162
918.62,3.0,1107.0306944449
919.64,3.0,1195.03364315508
920.64,3.0,1114.72246013658
921.64,3.0,1193.0430230226
922.64,3.0,1109.44849948213
923.64,3.0,1194.8917392381
924.64,3.0,1115.42137937966
925.64,3.0,1190.71971779134
926.64,3.0,1108.11141352756
927.64,3.0,1198.18548190291
928.68,3.0,1114.15006151633
929.68,3.0,1195.24193090397
930.7,3.0,1105.7224030863
931.72,3.0,1196.38140690643
932.72,3.0,1120.74376747906
933.72,3.0,1194.61248014896
934.74,3.0,1110.28332866698
935.74,3.0,1183.05701674782
936.74,3.0,1100.20307510945
937.74,3.0,1185.33827693251
938.74,3.0,1103.20022996014
939.74,3.0,1177.81536301816
940.74,3.0,1095.73599102381
941.74,3.0,1189.55286077564
942.78,3.0,1092.36437352934
943.8,3.0,1189.84687769343
944.82,3.0,1101.1880666534
945.86,3.0,1190.19900063092
946.86,3.0,1111.10493095812
947.86,3.0,1185.55560859648
948.86,3.0,1115.28606200088
949.86,3.0,1196.96032898419
950.86,3.0,1115.59494539578
951.86,3.0,1204.13365854694
952.9,3.0,1111.89218073814
953.94,3.0,1192.28289513665
954.98,3.0,1115.33598691643
956.04,3.0,1206.98867429202
957.06,3.0,1109.07163763814
958.06,3.0,1203.69849259579
959.06,3.0,1122.35291142637
960.06,3.0,1191.71124167698
961.06,3.0,1118.13560448302
962.06,3.0,1192.91604728051
963.08,3.0,1110.34047200571
964.1,3.0,1206.15708361734
965.1,3.0,1122.41521472413
966.14,3.0,1198.31395913993
967.16,3.0,1110.04825415815
968.18,3.0,1202.24229412415
969.24,3.0,1112.80702618196
970.24,3.0,1192.74857625541
971.24,3.0,1107.87044310607
972.24,3.0,1190.9071577011
973.24,3.0,1108.60402057766
974.26,3.0,1200.76171429741
975.26,3.0,1107.2322223428
976.28,3.0,1190.42889957202
977.34,3.0,1106.07186359965
978.38,3.0,1197.96784457151
979.38,3.0,1107.4059361927
980.4,3.0,1176.77318319327
981.4,3.0,1092.34478977026
982.4,3.0,1166.13427464383
983.4,3.0,1094.16307490832
984.4,3.0,1186.2721733335
985.44,3.0,1114.59611768704
986.48,3.0,1189.04797433707
987.54,3.0,1098.85482807316
988.58,3.0,1199.26309547437
989.62,3.0,1102.04486282444
990.62,3.0,1187.58234125073
991.62,3.0,1111.24874401242
992.62,3.0,1181.06570137323
993.62,3.0,1114.60877746551
994.62,3.0,1198.73311133451
995.64,3.0,1118.41047981279
996.72,3.0,1194.71111078352
997.76,3.0,1118.20307352503
998.76,3.0,1196.31697366828
999.76,3.0,1121.03758662484
1000.8,3.0,1199.43262292014
1001.8,3.0,1109.56753134371
1002.82,3.0,1190.85355088938
1003.82,3.0,1106.29576600691
1004.82,3.0,1188.81732928344
1005.82,3.0,1106.13391117056
1006.82,3.0,1191.50916152455
1007.82,3.0,1114.94857547846
1008.86,3.0,1196.25851198084
1009.9,3.0,1106.96862472319
1010.9,3.0,1188.92212680047
1011.9,3.0,1103.07932630833
1012.92,3.0,1180.38899424014
1013.92,3.0,1115.62847199857
1014.94,3.0,1184.2887049948
1015.94,3.0,1124.30100644911
1016.94,3.0,1193.47250227818
1017.94,3.0,1113.60227584101
1018.96,3.0,1194.63261307657
1019.98,3.0,1117.05940100274
1021.0,3.0,1197.06814112138
1022.06,3.0,1123.08569311341
1023.1,3.0,1208.85339797362
1024.14,3.0,1118.05841524281
1025.16,3.0,1196.8532847573
1026.16,3.0,1120.79183039544
1027.16,3.0,1191.45180785311
1028.16,3.0,1117.17681776041
1029.16,3.0,1188.80644143556
1030.16,3.0,1114.24823869259
1031.16,3.0,1193.90506888484
1032.18,3.0,1096.15002340552
1033.2,3.0,1179.40893021157
1034.2,3.0,1097.8595526187
1035.24,3.0,1191.49184936496
1036.24,3.0,1106.03739425664
1037.24,3.0,1187.60781063627
1038.24,3.0,1107.73944080829
1039.24,3.0,1176.8612216884
1040.24,3.0,1103.61829614328
1041.24,3.0,1191.55818195526
1042.26,3.0,1108.9867947649
1043.3,3.0,1196.22326716649
1044.34,3.0,1108.50118780006
1045.38,3.0,1190.7609553765
1046.4,3.0,1102.74191772987
1047.46,3.0,1205.7513455769
1048.46,3.0,1121.27954476213
1049.46,3.0,1209.3513499254
1050.46,3.0,1127.11847971541
1051.46,3.0,1207.70254551635
1052.46,3.0,1123.01580528142
1053.48,3.0,1206.34862216523
1054.5,3.0,1109.54596089046
1055.54,3.0,1206.24605541673
1056.56,3.0,1106.63421057933
1057.58,3.0,1199.37023555304
1058.58,3.0,1105.8330922926
1059.6,3.0,1194.19668037385
1060.6,3.0,1105.6571363064
1061.6,3.0,1190.14632364566
1062.6,3.0,1106.38046033346
1063.62,3.0,1191.17924781386
1064.62,3.0,1101.93633177926
1065.62,3.0,1192.44554627241
1066.64,3.0,1096.45560187804
1067.64,3.0,1184.93354112611
1068.68,3.0,1100.22092985842
1069.76,3.0,1200.39252813591
1070.78,3.0,1117.8799007448
1071.78,3.0,1189.50433614507
1072.78,3.0,1112.17898856252
1073.78,3.0,1198.65423068889
1074.78,3.0,1111.59008207506
1075.78,3.0,1191.66965815099
1076.82,3.0,1102.42121766287
1077.84,3.0,1199.39896035681
1078.86,3.0,1096.51433897567
1079.92,3.0,1195.19971986183
1080.98,3.0,1104.18649153193
1082.0,3.0,1188.84063999707
1083.0,3.0,1111.80660033228
1084.0,3.0,1181.84270174825
1085.0,3.0,1103.86052603564
1086.0,3.0,1191.53687978471
1087.02,3.0,1100.66048384095
1088.04,3.0,1195.23724291515
1089.14,3.0,1112.70384555483
1090.16,3.0,1195.51392615116
1091.18,3.0,1108.7362771137
1092.22,3.0,1196.71629922135
1093.22,3.0,1116.2758100951
1094.22,3.0,1199.57263966426
1095.22,3.0,1120.09989013838
1096.24,3.0,1203.36772001316
1097.24,3.0,1109.36205434127
1098.24,3.0,1205.51046238615
1099.28,3.0,1124.98841248653
1100.3,3.0,1197.48947143243
1101.32,3.0,1115.07095421818
1102.38,3.0,1204.60088742171
1103.44,3.0,1112.63291576884
1104.46,3.0,1193.10718257448
1105.46,3.0,1115.18575521641
1106.46,3.0,1188.65590367017
1107.46,3.0,1109.9461824522
1108.46,3.0,1192.78850294175
1109.46,3.0,1107.60002764765
1110.52,3.0,1181.30768775633
1111.64,3.0,1097.51228818047
1112.72,3.0,1189.11032963655
1113.78,3.0,1098.81627346528
1114.84,3.0,1181.931241278
1115.92,3.0,1099.57136122356
1116.92,3.0,1180.42059179507
1117.92,3.0,1112.6065687183
1118.92,3.0,1181.20114441353
1119.92,3.0,1103.20364276993
1120.92,3.0,1196.35258496171
1121.92,3.0,1099.48367257525
1122.92,3.0,1198.12437166685
1123.92,3.0,1112.31019945553
1124.92,3.0,1199.1229448937
1125.96,3.0,1106.15581194704
1126.98,3.0,1189.6957477657
1127.98,3.0,1119.41890534731
1128.98,3.0,1208.01819950735
1129.98,3.0,1120.35314656209
1130.98,3.0,1201.48838415484
1132.0,3.0,1117.84103247715
1133.04,3.0,1193.82753440285
1134.06,3.0,1098.81829679203
1135.1,3.0,1185.19587694307
1136.12,3.0,1115.47856949139
1137.18,3.0,1206.15723298581
1138.22,3.0,1116.38727011224
1139.22,3.0,1196.39865226699
1140.22,3.0,1120.50568214768
1141.22,3.0,1195.65981368031
1142.22,3.0,1121.53847048501
1143.22,3.0,1197.18092615857
1144.22,3.0,1104.93615820367
1145.26,3.0,1199.42419540172
1146.28,3.0,1103.79452137561
1147.3,3.0,1190.04113749323
1148.32,3.0,1104.28935653486
1149.36,3.0,1185.02600079485
1150.36,3.0,1104.78228526588
1151.36,3.0,1188.76094174506
1152.36,3.0,1104.81459575704
1153.4,3.0,1179.02529700487
1154.4,3.0,1095.44176246826
1155.42,3.0,1191.7274254821
1156.44,3.0,1098.36755233022
1157.44,3.0,1186.08105566387
1158.5,3.0,1102.70501319332
1159.54,3.0,1198.42041690923
1160.62,3.0,1114.28157672941
1161.62,3.0,1196.54280215858
1162.62,3.0,1109.12449279216
1163.62,3.0,1200.14107199796
1164.62,3.0,1116.12886096764
1165.62,3.0,1198.57839169722
1166.68,3.0,1117.31757827952
1167.68,3.0,1206.45697784164
1168.74,3.0,1124.3824365806
1169.8,3.0,1205.90138095949
1170.82,3.0,1115.81639084516
1171.86,3.0,1197.89934014123
1172.86,3.0,1127.77759723358
1173.86,3.0,1213.29550000608
1174.86,3.0,1122.00303169913
1175.88,3.0,1206.45507640165
1176.88,3.0,1125.36794607741
1177.9,3.0,1214.85883099798
1178.98,3.0,1120.81890804936
1180.02,3.0,1205.25010627111
1181.02,3.0,1109.44175636356
1182.04,3.0,1188.08077363945
1183.14,3.0,1108.40926183264
1184.16,3.0,1182.25204126365
1185.16,3.0,1112.03470204417
1186.16,3.0,1196.21785886952
1187.16,3.0,1103.85928494185
1188.16,3.0,1191.8781102606
1189.18,3.0,1103.28443465059
1190.18,3.0,1193.10522711148
1191.22,3.0,1097.14598356659
1192.22,3.0,1178.91092945694
1193.26,3.0,1093.89818826271
1194.26,3.0,1168.01734760274
1195.26,3.0,1097.82763847077
1196.26,3.0,1174.85047271876
1197.26,3.0,1104.59524539103
1198.3,3.0,1185.93691485285
1199.3,3.0,1107.23435010013
1200.3,3.0,1188.98986733107
1201.32,3.0,1102.62199915535
1202.36,3.0,1194.27942458639
1203.42,3.0,1105.09316654427
1204.46,3.0,1196.07849744578
1205.52,3.0,1108.97936215831
1206.52,3.0,1199.08061617084
1207.58,3.0,1127.38286991747
1208.6,3.0,1210.32870569311
1209.6,3.0,1118.13385949408
1210.6,3.0,1200.40471781546
1211.6,3.0,1119.40176533239
1212.6,3.0,1198.55984985386
1213.64,3.0,1114.56915680386
1214.66,3.0,1203.00698329824
1215.72,3.0,1108.43430217224
1216.76,3.0,1199.01544012637
1217.82,3.0,1103.14764861655
1218.9,3.0,1189.42714248445
1219.9,3.0,1108.86722623275
1220.9,3.0,1186.54903476233
1221.9,3.0,1111.92392166534
1222.9,3.0,1187.36004554562
1223.9,3.0,1112.05283936734
1224.94,3.0,1178.59526395279
1225.96,3.0,1098.15847958693
1227.0,3.0,1194.1585608461
1228.08,3.0,1094.92024355338
1229.1,3.0,1190.15410225281
1230.12,3.0,1110.04404240006
1231.14,3.0,1189.99376452573
1232.14,3.0,1114.50259362494
1233.14,3.0,1202.01883700768
1234.18,3.0,1105.44562794664
1235.18,3.0,1196.47703400857
1236.24,3.0,1111.68641682536
1237.24,3.0,1208.12293268657
1238.28,3.0,1125.75022010304
1239.3,3.0,1209.13931644393
1240.34,3.0,1110.52431060196
1241.4,3.0,1200.3661225016
1242.4,3.0,1116.56522387639
1243.4,3.0,1194.50710898747
1244.4,3.0,1112.53735594121
1245.4,3.0,1184.56533016008
1246.46,3.0,1104.43850414566
1247.52,3.0,1199.37041409051
1248.54,3.0,1100.49067407743
1249.56,3.0,1193.12668202991
1250.66,3.0,1105.05700362237
1251.66,3.0,1193.51851535523
1252.68,3.0,1110.52763387525
1253.68,3.0,1196.89703431491
1254.68,3.0,1113.25884904282
1255.68,3.0,1200.38733085582
1256.68,3.0,1105.10487276341
1257.7,3.0,1201.84601044866
1258.7,3.0,1110.12710048492
1259.8,3.0,1197.63142230144
1260.86,3.0,1113.69597393734
1261.92,3.0,1201.15999119832
1262.92,3.0,1117.87246657956
1263.92,3.0,1198.33531608522
1264.94,3.0,1112.43616639575
1265.94,3.0,1200.79614131649
1266.94,3.0,1108.91794766588
1267.94,3.0,1195.5418268071
1268.98,3.0,1119.23103083964
1270.0,3.0,1199.99479859243
1271.02,3.0,1118.98839646717
1272.08,3.0,1198.05325614643
1273.12,3.0,1108.36526120364
1274.12,3.0,1196.18188526859
1275.14,3.0,1109.24837628608
1276.14,3.0,1195.36751178063
1277.14,3.0,1102.0621897159
1278.14,3.0,1184.76902662912
1279.14,3.0,1095.66859786905
1280.14,3.0,1186.05968883427
1281.18,3.0,1111.71177187534
