time,input_voltage,el_power,input_voltage_ex_20.csv,el_power_ex_20.csv,input_voltage_ex_21.csv,el_power_ex_21.csv,input_voltage_ex_24.csv,el_power_ex_24.csv,input_voltage_ex_9.csv,el_power_ex_9.csv,input_voltage_ex_23.csv,el_power_ex_23.csv
7191.0,,,4.019417475728155,3150.035690944335,8.220994475138122,2952.9319983943415,6.334096109839816,1998.3899808367332,,,6.167232597623089,1893.1161335800516
7192.0,,,3.951456310679612,3149.9567865824324,8.182320441988951,2950.4639600071373,6.338672768878718,2000.2035365893214,,,6.1702037351443115,1895.0121951873923
7193.0,,,3.883495145631068,3149.87788222053,8.143646408839778,2947.9959216199327,6.34324942791762,2002.0170923419096,,,6.173174872665534,1896.9082567947328
7194.0,,,3.815533980582525,3149.798977858628,8.104972375690608,2945.527883232728,6.347826086956521,2003.830648094498,,,6.1761460101867565,1898.8043184020735
7195.0,,,3.7475728155339807,3149.7200734967255,8.066298342541437,2943.0598448455235,6.352402745995422,2005.6442038470861,,,6.179117147707979,1900.700380009414
7196.0,,,3.6796116504854375,3149.641169134823,8.027624309392266,2940.591806458319,6.356979405034324,2007.4577595996745,,,6.182088285229201,1902.5964416167544
7197.0,,,3.6116504854368934,3149.5622647729206,7.988950276243094,2938.1237680711147,6.361556064073226,2009.2713153522627,,,6.185059422750423,1904.4925032240951
7198.0,,,3.54368932038835,3149.4833604110186,7.9502762430939224,2935.65572968391,6.366132723112128,2011.084871104851,,,6.188030560271645,1906.3885648314356
7199.0,,,3.475728155339806,3149.404456049116,7.911602209944752,2933.1876912967055,6.370709382151029,2012.8984268574393,,,6.191001697792868,1908.2846264387763
7200.0,,,3.407766990291262,3149.3255516872136,7.872928176795581,2930.719652909501,6.375286041189931,2014.7119826100275,,,6.19397283531409,1910.1806880461168
7201.0,,,3.3398058252427187,3149.2466473253116,7.834254143646409,2928.251614522296,6.379862700228832,2016.5255383626156,,,6.196943972835313,1912.0767496534572
7202.0,,,3.2718446601941746,3149.167742963409,7.795580110497237,2925.7835761350916,6.384439359267734,2018.339094115204,,,6.199915110356535,1913.972811260798
7203.0,,,3.2038834951456314,3149.0888386015067,7.7569060773480665,2923.3155377478874,6.389016018306636,2020.1526498677922,,,6.202886247877758,1915.8688728681384
7204.0,,,3.1359223300970873,3149.0099342396043,7.718232044198896,2920.847499360683,6.393592677345537,2021.9662056203806,,,6.20585738539898,1917.764934475479
7205.0,,,3.067961165048544,3148.9310298777023,7.679558011049724,2918.379460973478,6.398169336384439,2023.7797613729688,,,6.208828522920203,1919.6609960828196
7206.0,,,3.0,3148.8521255158,7.640883977900552,2915.9114225862736,6.4027459954233406,2025.593317125557,,,6.211799660441425,1921.5570576901603
7207.0,,,3.0,3147.133227265194,7.602209944751381,2913.443384199069,6.407322654462242,2027.4068728781454,,,6.214770797962648,1923.4531192975007
7208.0,,,3.0,3145.4143290145885,7.5635359116022105,2910.975345811865,6.411899313501143,2029.2204286307335,,,6.21774193548387,1925.3491809048412
7209.0,,,3.0,3143.6954307639826,7.524861878453039,2908.50730742466,6.416475972540045,2031.033984383322,,,6.220713073005093,1927.245242512182
7210.0,,,3.0,3141.9765325133767,7.486187845303867,2906.0392690374556,6.421052631578947,2032.84754013591,,,6.223684210526315,1929.1413041195224
7211.0,,,3.0,3140.257634262771,7.447513812154696,2903.571230650251,6.425629290617849,2034.6610958884983,,,6.2266553480475375,1931.037365726863
7212.0,,,3.0,3138.5387360121654,7.408839779005525,2901.1031922630464,6.4302059496567505,2036.4746516410867,,,6.22962648556876,1932.9334273342035
7213.0,,,3.0,3136.8198377615595,7.370165745856354,2898.6351538758418,6.434782608695651,2038.2882073936748,,,6.232597623089982,1934.8294889415442
7214.0,,,3.0,3135.1009395109536,7.331491712707182,2896.1671154886376,6.439359267734553,2040.1017631462632,,,6.235568760611205,1936.7255505488847
7215.0,,,3.0,3133.3820412603477,7.292817679558011,2893.699077101433,6.443935926773455,2041.9153188988514,,,6.2385398981324265,1938.6216121562252
7216.0,,,3.0,3131.6631430097423,7.25414364640884,2891.2310387142284,6.448512585812357,2043.7288746514396,,,6.241511035653649,1940.5176737635659
7217.0,,,3.0,3129.9442447591364,7.2154696132596685,2888.7630003270237,6.453089244851258,2045.542430404028,,,6.244482173174871,1942.4137353709064
7218.0,,,3.0,3128.2253465085305,7.176795580110497,2886.294961939819,6.45766590389016,2047.3559861566162,,,6.247453310696094,1944.309796978247
7219.0,,,3.0,3126.5064482579246,7.138121546961326,2883.826923552615,6.462242562929061,2049.1695419092043,,,6.250424448217316,1946.2058585855875
7220.0,,,3.0,3124.787550007319,7.099447513812155,2881.3588851654104,6.466819221967963,2050.9830976617927,,,6.253395585738539,1948.101920192928
7221.0,,,3.0,3123.0686517567133,7.060773480662983,2878.8908467782057,6.471395881006865,2052.796653414381,,,6.256366723259761,1949.9979818002687
7222.0,,,3.0,3121.3497535061074,7.022099447513812,2876.422808391001,6.475972540045766,2054.610209166969,,,6.259337860780984,1951.8940434076092
7223.0,,,3.0,3119.6308552555015,6.983425414364641,2873.9547700037965,6.480549199084668,2056.4237649195575,,,6.262308998302206,1953.7901050149499
7224.0,,,3.0,3117.911957004896,6.94475138121547,2871.486731616592,6.48512585812357,2058.237320672146,,,6.265280135823429,1955.6861666222903
7225.0,,,3.0,3116.19305875429,6.906077348066298,2869.0186932293877,6.489702517162471,2060.050876424734,,,6.268251273344651,1957.5822282296308
7226.0,,,3.0,3106.2192683898807,6.867403314917127,2866.550654842183,6.494279176201372,2061.864432177322,,,6.271222410865874,1959.4782898369715
7227.0,,,3.0,3096.245478025471,6.828729281767956,2864.0826164549785,6.498855835240274,2063.6779879299106,,,6.274193548387096,1961.374351444312
7228.0,,,3.0,3086.271687661062,6.790055248618785,2861.614578067774,6.503432494279176,2065.491543682499,,,6.2771646859083186,1963.2704130516527
7229.0,,,3.0,3076.2978972966525,6.751381215469614,2859.1465396805693,6.508009153318078,2067.305099435087,,,6.280135823429541,1965.1664746589931
7230.0,,,3.0,3066.324106932243,6.712707182320442,2856.678501293365,6.5125858123569795,2069.1186551876754,,,6.2831069609507635,1967.0625362663336
7231.0,,,3.0,3056.3503165678335,6.6740331491712706,2854.2104629061605,6.5171624713958805,2070.9322109402638,,,6.286078098471986,1968.9585978736743
7232.0,,,3.0,3046.376526203424,6.6353591160221,2851.742424518956,6.521739130434782,2072.7457666928517,,,6.2890492359932075,1970.8546594810148
7233.0,,,3.0,3036.4027358390144,6.596685082872929,2849.2743861317513,6.526315789473684,2074.55932244544,,,6.29202037351443,1972.7507210883555
7234.0,,,3.0,3026.428945474605,6.558011049723757,2846.8063477445467,6.530892448512586,2076.3728781980285,,,6.2949915110356525,1974.646782695696
7235.0,,,3.0,3016.455155110196,6.519337016574585,2844.338309357342,6.535469107551488,2078.1864339506164,,,6.297962648556875,1976.5428443030364
7236.0,,,3.0,3006.4813647457863,6.480662983425415,2841.870270970138,6.540045766590389,2079.999989703205,,,6.300933786078097,1978.4389059103771
7237.0,,,3.0,2996.507574381377,6.441988950276244,2839.4022325829333,6.54462242562929,2081.8135454557932,,,6.30390492359932,1980.3349675177176
7238.0,,,3.0,2986.5337840169673,6.403314917127072,2836.9341941957287,6.549199084668192,2083.6271012083816,,,6.306876061120542,1982.2310291250583
7239.0,,,3.0,2976.5599936525578,6.3646408839779,2834.466155808524,6.553775743707094,2085.4406569609696,,,6.309847198641765,1984.1270907323988
7240.0,,,3.0,2966.5862032881487,6.3259668508287294,2831.9981174213194,6.558352402745995,2087.254212713558,,,6.312818336162987,1986.0231523397395
7241.0,,,3.0,2956.612412923739,6.287292817679559,2829.5300790341153,6.562929061784897,2089.0677684661464,,,6.31578947368421,1987.91921394708
7242.0,,,3.0,2946.6386225593296,6.248618784530387,2827.0620406469106,6.567505720823799,2090.8813242187343,,,6.322807017543859,1989.5630140283388
7243.0,,,3.0,2936.66483219492,6.209944751381215,2824.594002259706,6.5720823798627,2092.6948799713227,,,6.329824561403508,1991.2068141095976
7244.0,,,3.0,2939.8060225774702,6.171270718232044,2822.1259638725014,6.576659038901602,2094.508435723911,,,6.336842105263157,1992.8506141908565
7245.0,,,3.0,2942.94721296002,6.1325966850828735,2819.657925485297,6.581235697940503,2096.321991476499,,,6.343859649122806,1994.4944142721154
7246.0,,,3.0,2946.08840334257,6.093922651933702,2817.189887098092,6.585812356979405,2098.1355472290875,,,6.3508771929824555,1996.1382143533742
7247.0,,,3.0,2949.22959372512,6.05524861878453,2814.721848710888,6.590389016018307,2099.949102981676,,,6.357894736842105,1997.782014434633
7248.0,,,3.0,2952.37078410767,6.016574585635359,2812.2538103236834,6.5949656750572085,2101.762658734264,,,6.364912280701754,1999.425814515892
7249.0,,,3.0,2955.51197449022,5.977900552486188,2809.785771936479,6.59954233409611,2103.576214486852,,,6.371929824561403,2001.0696145971508
7250.0,,,3.0,2958.65316487277,5.939226519337017,2807.317733549274,6.604118993135011,2105.3897702394406,,,6.378947368421052,2002.7134146784097
7251.0,,,3.0,2961.79435525532,5.900552486187846,2804.8496951620696,6.608695652173913,2107.203325992029,,,6.385964912280701,2004.3572147596685
7252.0,,,3.0,2964.93554563787,5.861878453038674,2802.3816567748654,6.613272311212815,2109.016881744617,,,6.39298245614035,2006.0010148409274
7253.0,,,3.0,2968.07673602042,5.823204419889503,2799.913618387661,6.617848970251717,2110.8304374972054,,,6.3999999999999995,2007.6448149221862
7254.0,,,3.0,2971.21792640297,5.7845303867403315,2797.445580000456,6.622425629290618,2112.6439932497938,,,6.407017543859649,2009.288615003445
7255.0,,,3.0,2974.3591167855197,5.745856353591161,2794.9775416132516,6.627002288329519,2114.4575490023817,,,6.414035087719298,2010.932415084704
7256.0,,,3.0,2977.50030716807,5.707182320441989,2792.509503226047,6.631578947368421,2116.27110475497,,,6.421052631578947,2012.5762151659628
7257.0,,,3.0,2967.7023525450495,5.668508287292818,2790.0414648388423,6.636155606407323,2118.0846605075585,,,6.428070175438596,2014.2200152472217
7258.0,,,3.0,2957.9043979220287,5.629834254143646,2787.573426451638,6.640732265446225,2119.8982162601465,,,6.435087719298245,2015.8638153284805
7259.0,,,3.0,2948.1064432990083,5.5911602209944755,2785.1053880644336,6.645308924485126,2121.711772012735,,,6.442105263157894,2017.5076154097394
7260.0,,,3.0,2938.3084886759875,5.552486187845304,2782.637349677229,6.649885583524028,2123.5253277653233,,,6.4491228070175435,2019.1514154909983
7261.0,,,3.0,2928.510534052967,5.513812154696133,2780.1693112900243,6.654462242562929,2125.338883517911,,,6.456140350877193,2020.7952155722571
7262.0,,,3.0,2918.712579429947,5.475138121546961,2777.7012729028197,6.659038901601831,2127.1524392704996,,,6.463157894736842,2022.439015653516
7263.0,,,3.0,2908.914624806926,5.43646408839779,2775.2332345156155,6.663615560640732,2128.965995023088,,,6.470175438596491,2024.0828157347748
7264.0,,,3.0,2899.1166701839056,5.397790055248619,2772.765196128411,6.668192219679634,2130.7795507756764,,,6.47719298245614,2025.7266158160337
7265.0,,,3.0,2889.318715560885,5.359116022099448,2770.2971577412063,6.672768878718536,2132.5931065282643,,,6.484210526315789,2027.3704158972926
7266.0,,,3.0,2879.5207609378645,5.320441988950276,2767.8291193540017,6.6773455377574376,2134.4066622808527,,,6.491228070175438,2029.0142159785514
7267.0,,,3.0,2869.722806314844,5.281767955801105,2765.361080966797,6.681922196796339,2136.220218033441,,,6.4982456140350875,2030.6580160598103
7268.0,,,3.0,2859.9248516918233,5.2430939226519335,2762.8930425795925,6.68649885583524,2138.033773786029,,,6.505263157894737,2032.3018161410691
7269.0,,,3.0,2850.126897068803,5.204419889502763,2760.4250041923883,6.691075514874142,2139.8473295386175,,,6.512280701754386,2033.945616222328
7270.0,,,3.0,2840.3289424457826,5.165745856353591,2757.9569658051837,6.695652173913044,2141.660885291206,,,6.519298245614035,2035.5894163035869
7271.0,,,3.0,2830.5309878227617,5.12707182320442,2755.488927417979,6.700228832951946,2143.474441043794,,,6.526315789473684,2037.2332163848457
7272.0,,,3.0,2820.7330331997414,5.088397790055248,2753.0208890307745,6.704805491990847,2145.2879967963822,,,6.533333333333333,2038.8770164661046
7273.0,,,3.0,2810.9350785767206,5.0497237569060776,2750.55285064357,6.709382151029748,2147.1015525489706,,,6.540350877192982,2040.5208165473634
7274.0,,,3.0,2801.1371239537,5.011049723756907,2748.0848122563657,6.71395881006865,2148.915108301559,,,6.5473684210526315,2042.1646166286223
7275.0,,,3.0,2795.526715181254,4.972375690607735,2745.616773869161,6.718535469107552,2150.728664054147,,,6.554385964912281,2043.8084167098812
7276.0,,,3.0,2789.9163064088084,4.933701657458564,2743.1487354819565,6.723112128146454,2152.5422198067354,,,6.56140350877193,2045.45221679114
7277.0,,,3.0,2784.3058976363623,4.895027624309392,2740.680697094752,6.727688787185355,2154.355775559324,,,6.568421052631579,2047.0960168723989
7278.0,,,3.0,2778.6954888639166,4.856353591160222,2738.2126587075472,6.732265446224257,2156.1693313119117,,,6.575438596491228,2048.7398169536577
7279.0,,,3.0,2773.0850800914704,4.81767955801105,2735.7446203203426,6.736842105263158,2157.9828870645,,,6.582456140350877,2050.383617034917
7280.0,,,3.0,2767.4746713190248,4.779005524861879,2733.2765819331385,6.74141876430206,2159.7964428170885,,,6.589473684210526,2052.0274171161755
7281.0,,,3.0,2761.8642625465786,4.740331491712707,2730.808543545934,6.745995423340961,2161.6099985696765,,,6.5964912280701755,2053.671217197434
7282.0,,,3.0,2756.253853774133,4.7016574585635365,2728.3405051587292,6.750572082379863,2163.423554322265,,,6.603508771929825,2055.315017278693
7283.0,,,3.0,2750.643445001687,4.662983425414365,2725.8724667715246,6.755148741418765,2165.2371100748533,,,6.610526315789474,2056.9588173599523
7284.0,,,3.0,2745.033036229241,4.624309392265194,2723.40442838432,6.759725400457667,2167.0506658274417,,,6.617543859649123,2058.602617441211
7285.0,,,3.0,2739.422627456795,4.585635359116022,2720.936389997116,6.764302059496568,2168.8642215800296,,,6.624561403508772,2060.2464175224695
7286.0,,,3.0,2733.8122186843493,4.546961325966851,2718.468351609911,6.768878718535469,2170.677777332618,,,6.631578947368421,2061.8902176037286
7287.0,,,3.0,2728.201809911903,4.50828729281768,2716.0003132227066,6.773455377574371,2172.4913330852064,,,6.63859649122807,2063.5340176849877
7288.0,,,3.0,2722.5914011394575,4.469613259668509,2713.532274835502,6.778032036613273,2174.3048888377944,,,6.6456140350877195,2065.1778177662463
7289.0,,,3.0,2716.9809923670114,4.430939226519337,2711.0642364482974,6.782608695652175,2176.1184445903828,,,6.652631578947369,2066.821617847505
7290.0,,,3.0,2711.3705835945657,4.392265193370166,2708.5961980610928,6.7871853546910765,2177.932000342971,,,6.659649122807018,2068.465417928764
7291.0,,,3.0,2705.7601748221196,4.3535911602209945,2706.1281596738886,6.7917620137299775,2179.745556095559,,,6.666666666666667,2070.109218010023
7292.0,,,3.0,2700.1497660496734,4.314917127071824,2703.660121286684,6.796338672768879,2181.5591118481475,,,6.673684210526316,2071.753018091282
7293.0,,,3.0,2694.5393572772277,4.276243093922652,2701.1920828994794,6.800915331807781,2183.372667600736,,,6.680701754385965,2073.3968181725404
7294.0,,,3.0,2688.9289485047816,4.237569060773481,2698.7240445122748,6.805491990846683,2185.186223353324,,,6.687719298245614,2075.0406182537995
7295.0,,,3.0,2683.318539732336,4.198895027624309,2696.25600612507,6.810068649885585,2186.9997791059122,,,6.6947368421052635,2076.6844183350586
7296.0,,,3.0,2677.70813095989,4.1602209944751385,2693.787967737866,6.814645308924486,2188.8133348585006,,,6.701754385964913,2078.328218416317
7297.0,,,3.0,2672.097722187444,4.121546961325967,2691.3199293506614,6.819221967963387,2190.626890611089,,,6.708771929824562,2079.972018497576
7298.0,,,3.0,2666.487313414998,4.082872928176796,2688.8518909634568,6.823798627002289,2192.440446363677,,,6.715789473684211,2081.615818578835
7299.0,,,3.0,2660.8769046425523,4.044198895027624,2686.383852576252,6.828375286041191,2194.2540021162654,,,6.72280701754386,2083.259618660094
7300.0,,,3.0,2655.266495870106,4.005524861878453,2683.9158141890475,6.832951945080092,2196.067557868854,,,6.729824561403509,2084.9034187413527
7301.0,,,3.0,2649.6560870976605,3.9668508287292816,2681.447775801843,6.837528604118994,2197.8811136214417,,,6.736842105263158,2086.5472188226113
7302.0,,,3.0,2644.0456783252143,3.928176795580111,2678.9797374146387,6.842105263157896,2199.69466937403,,,6.7438596491228076,2088.1910189038704
7303.0,,,3.0,2638.4352695527687,3.889502762430939,2676.511699027434,6.846681922196797,2201.5082251266185,,,6.750877192982457,2089.8348189851295
7304.0,,,3.0,2632.8248607803225,3.8508287292817682,2674.0436606402295,6.851258581235699,2203.3217808792065,,,6.757894736842106,2091.478619066388
7305.0,,,3.0,2627.214452007877,3.8121546961325965,2671.575622253025,6.8558352402746,2205.135336631795,,,6.764912280701755,2093.1224191476467
7306.0,,,3.0,2621.6040432354307,3.7734806629834257,2669.1075838658203,6.860411899313502,2206.9488923843833,,,6.771929824561404,2094.766219228906
7307.0,,,3.0,2615.993634462985,3.734806629834255,2666.639545478616,6.864988558352404,2208.762448136971,,,6.778947368421053,2096.410019310165
7308.0,,,3.0,2610.383225690539,3.696132596685083,2664.1715070914115,6.8695652173913055,2210.5760038895596,,,6.785964912280702,2098.0538193914235
7309.0,,,3.0,2604.772816918093,3.6574585635359123,2661.703468704207,6.8741418764302065,2212.389559642148,,,6.792982456140352,2099.697619472682
7310.0,,,3.0,2599.162408145647,3.6187845303867405,2659.2354303170023,6.878718535469108,2214.2031153947364,,,6.800000000000001,2101.3414195539413
7311.0,,,3.0,2593.5519993732014,3.5801104972375697,2656.7673919297977,6.88329519450801,2216.0166711473244,,,6.80701754385965,2102.9852196352003
7312.0,,,3.0,2587.9415906007553,3.541436464088398,2654.299353542593,6.887871853546912,2217.8302268999128,,,6.814035087719299,2104.629019716459
7313.0,,,3.0,2582.331181828309,3.502762430939227,2651.831315155389,6.892448512585814,2219.643782652501,,,6.821052631578948,2106.2728197977176
7314.0,,,3.0,2576.7207730558634,3.4640883977900554,2649.3632767681843,6.897025171624715,2221.457338405089,,,6.828070175438597,2107.9166198789767
7315.0,,,3.0,2571.1103642834173,3.4254143646408846,2646.8952383809797,6.901601830663616,2223.2708941576775,,,6.835087719298246,2109.560419960236
7316.0,,,3.0,2565.4999555109716,3.386740331491713,2644.427199993775,6.906178489702518,2225.084449910266,,,6.842105263157896,2111.2042200414944
7317.0,,,3.0,2559.8895467385255,3.348066298342542,2641.9591616065704,6.91075514874142,2226.898005662854,,,6.849122807017545,2112.848020122753
7318.0,,,3.0,2554.27913796608,3.3093922651933703,2639.4911232193663,6.915331807780321,2228.7115614154422,,,6.856140350877194,2114.491820204012
7319.0,,,3.0,2548.6687291936337,3.2707182320441994,2637.0230848321617,6.919908466819223,2230.5251171680306,,,6.863157894736843,2116.135620285271
7320.0,,,3.0,2543.058320421188,3.2320441988950277,2634.555046444957,6.924485125858125,2232.338672920619,,,6.870175438596492,2117.77942036653
7321.0,,,3.0,2537.447911648742,3.193370165745857,2632.0870080577524,6.929061784897026,2234.152228673207,,,6.877192982456141,2119.4232204477885
7322.0,,,3.0,2531.837502876296,3.154696132596685,2629.618969670548,6.933638443935928,2235.9657844257954,,,6.8842105263157904,2121.0670205290476
7323.0,,,3.0,2526.22709410385,3.1160220994475143,2627.150931283343,6.938215102974829,2237.779340178384,,,6.89122807017544,2122.7108206103067
7324.0,,,3.0,2520.6166853314044,3.0773480662983426,2624.682892896139,6.942791762013731,2239.5928959309717,,,6.898245614035089,2124.3546206915653
7325.0,,,3.0,2515.0062765589582,3.0386740331491717,2622.2148545089344,6.947368421052633,2241.40645168356,,,6.905263157894738,2125.998420772824
7326.0,,,3.0,2509.3958677865126,3.0,2619.74681612173,6.951945080091535,2243.2200074361485,,,6.912280701754387,2127.642220854083
7327.0,,,3.0,2503.7854590140664,3.0,2614.5146311655367,6.9565217391304355,2245.0335631887365,,,6.919298245614036,2129.286020935342
7328.0,,,3.0,2498.1750502416207,3.0,2609.282446209343,6.961098398169337,2246.847118941325,,,6.926315789473685,2130.9298210166007
7329.0,,,3.0,2492.5646414691746,3.0,2604.05026125315,6.965675057208239,2248.6606746939133,,,6.9333333333333345,2132.5736210978594
7330.0,,,3.0,2486.9542326967285,3.0,2598.8180762969564,6.970251716247141,2250.4742304465017,,,6.940350877192984,2134.2174211791184
7331.0,,,3.0,2481.343823924283,3.0,2593.5858913407633,6.974828375286043,2252.2877861990896,,,6.947368421052633,2135.8612212603775
7332.0,,,3.0,2475.7334151518367,3.0,2588.3537063845697,6.979405034324944,2254.101341951678,,,6.954385964912282,2137.505021341636
7333.0,,,3.0,2470.123006379391,3.0,2583.1215214283766,6.9839816933638454,2255.9148977042664,,,6.961403508771931,2139.148821422895
7334.0,,,3.0,2464.512597606945,3.0,2577.889336472183,6.988558352402747,2257.7284534568544,,,6.96842105263158,2140.792621504154
7335.0,,,3.0,2458.902188834499,3.0,2572.65715151599,6.993135011441649,2259.5420092094428,,,6.975438596491229,2142.436421585413
7336.0,,,3.0,2453.291780062053,3.0,2567.4249665597968,6.99771167048055,2261.355564962031,,,6.9824561403508785,2144.0802216666716
7337.0,,,3.0,2447.6813712896073,3.0,2562.192781603603,7.002288329519452,2263.169120714619,,,6.989473684210528,2145.7240217479302
7338.0,,,3.0,2442.070962517161,3.0,2556.96059664741,7.006864988558354,2264.9826764672075,,,6.996491228070177,2147.3678218291893
7339.0,,,3.0,2436.4605537447155,3.0,2551.7284116912165,7.011441647597255,2266.796232219796,,,7.003508771929826,2149.0116219104484
7340.0,,,3.0,2430.8501449722694,3.0,2546.4962267350234,7.016018306636157,2268.609787972384,,,7.010526315789475,2150.655421991707
7341.0,,,3.0,2425.2397361998237,3.0,2541.26404177883,7.020594965675059,2270.4233437249723,,,7.017543859649124,2152.2992220729657
7342.0,,,3.0,2419.6293274273776,3.0,2536.0318568226367,7.02517162471396,2272.2368994775607,,,7.024561403508773,2153.9430221542248
7343.0,,,3.0,2414.018918654932,3.0,2530.799671866443,7.029748283752862,2274.050455230149,,,7.0315789473684225,2155.586822235484
7344.0,,,3.0,2408.4085098824858,3.0,2525.56748691025,7.034324942791764,2275.864010982737,,,7.038596491228072,2157.2306223167425
7345.0,,,3.0,2402.79810111004,3.0,2520.335301954057,7.038901601830665,2277.6775667353254,,,7.045614035087721,2158.874422398001
7346.0,,,3.0,2397.187692337594,3.0,2515.1031169978633,7.043478260869566,2279.491122487914,,,7.05263157894737,2160.51822247926
7347.0,,,3.0,2391.577283565148,3.0,2509.87093204167,7.048054919908468,2281.3046782405017,,,7.05263157894737,2239.25476087579
7348.0,,,3.0,2385.966874792702,3.0,2504.6387470854766,7.05263157894737,2283.11823399309,,,7.05263157894737,2158.04632329425
7349.0,,,3.0,2380.3564660202564,3.0,2499.4065621292834,7.05263157894737,2282.9138442271064,,,7.05263157894737,2245.62285309471
7350.0,,,3.0,2374.7460572478103,3.0,2494.17437717309,7.05263157894737,2282.7094544611227,,,7.056771141336489,2247.277348142946
7351.0,,,3.0,2369.135648475364,3.0,2488.9421922168967,7.05263157894737,2282.505064695139,,,7.060910703725607,2248.931843191182
7352.0,,,3.0,2363.5252397029185,3.0,2483.710007260703,7.05263157894737,2282.3006749291553,,,7.065050266114727,2250.5863382394177
7353.0,,,3.0,2357.9148309304724,3.0,2478.47782230451,7.05263157894737,2282.0962851631716,,,7.069189828503846,2252.240833287654
7354.0,,,3.0,2352.3044221580267,3.0,2473.2456373483164,7.05263157894737,2281.891895397188,,,7.073329390892964,2253.8953283358896
7355.0,,,3.0,2346.6940133855805,3.0,2468.0134523921233,7.05263157894737,2281.687505631204,,,7.077468953282083,2255.549823384126
7356.0,,,3.0,2341.083604613135,3.0,2462.78126743593,7.05263157894737,2281.4831158652205,,,7.081608515671202,2257.2043184323616
7357.0,,,3.0,2335.4731958406887,3.0,2457.5490824797366,7.05263157894737,2281.278726099237,,,7.085748078060321,2258.8588134805977
7358.0,,,3.0,2329.862787068243,3.0,2452.3168975235435,7.05263157894737,2281.074336333253,,,7.08988764044944,2260.5133085288335
7359.0,,,3.0,2324.252378295797,3.0,2447.08471256735,7.05263157894737,2280.8699465672694,,,7.094027202838559,2262.1678035770697
7360.0,,,3.0,2318.6419695233512,3.0,2441.852527611157,7.05263157894737,2280.6655568012857,,,7.098166765227678,2263.8222986253054
7361.0,,,3.0,2313.031560750905,3.0,2436.620342654963,7.05263157894737,2280.461167035302,,,7.102306327616796,2265.4767936735416
7362.0,,,3.0,2307.4211519784594,3.0,2431.38815769877,7.05263157894737,2280.2567772693183,,,7.106445890005915,2267.1312887217773
7363.0,,,3.0,2301.8107432060133,3.0,2426.1559727425765,7.05263157894737,2280.0523875033346,,,7.110585452395034,2268.7857837700135
7364.0,,,3.0,2296.200334433567,3.0,2420.9237877863834,7.05263157894737,2279.847997737351,,,7.114725014784153,2270.440278818249
7365.0,,,3.0,2290.5899256611215,3.0,2415.6916028301903,7.05263157894737,2279.643607971367,,,7.118864577173272,2272.0947738664854
7366.0,,,3.0,2284.979516888676,3.0,2410.4594178739967,7.05263157894737,2279.4392182053834,,,7.123004139562391,2273.749268914721
7367.0,,,3.0,2279.3691081162297,3.0,2405.2272329178036,7.05263157894737,2279.2348284393997,,,7.12714370195151,2275.4037639629573
7368.0,,,3.0,2273.7586993437835,3.0,2399.99504796161,7.05263157894737,2279.030438673416,,,7.131283264340628,2277.058259011193
7369.0,,,3.0,2268.148290571338,3.0,2394.762863005417,7.05263157894737,2278.8260489074323,,,7.135422826729747,2278.7127540594292
7370.0,,,3.0,2262.537881798892,3.0,2389.5306780492233,7.05263157894737,2278.6216591414486,,,7.139562389118867,2280.367249107665
7371.0,,,3.0,2256.927473026446,3.0,2384.29849309303,7.05263157894737,2278.4172693754654,,,7.143701951507985,2282.021744155901
7372.0,,,3.0,2251.317064254,3.0,2378.5886961180213,7.05263157894737,2278.2128796094817,,,7.147841513897104,2283.676239204137
7373.0,,,3.0,2245.706655481554,3.0,2372.8788991430124,7.05263157894737,2278.008489843498,,,7.151981076286223,2285.330734252373
7374.0,,,3.0,2240.096246709108,3.0,2367.1691021680035,7.05263157894737,2277.8041000775142,,,7.1561206386753415,2286.985229300609
7375.0,,,3.0,2234.4858379366624,3.0,2361.4593051929946,7.05263157894737,2277.5997103115305,,,7.16026020106446,2288.639724348845
7376.0,,,3.0,2228.8754291642163,3.0,2355.7495082179857,7.05263157894737,2277.395320545547,,,7.16439976345358,2290.2942193970807
7377.0,,,3.0,2223.2650203917706,3.0,2350.0397112429764,7.05263157894737,2277.190930779563,,,7.168539325842699,2291.948714445317
7378.0,,,3.0,2217.6546116193244,3.0,2344.3299142679675,7.05263157894737,2276.9865410135794,,,7.172678888231817,2293.6032094935526
7379.0,,,3.0,2212.0442028468788,3.0,2338.6201172929586,7.05263157894737,2276.7821512475957,,,7.176818450620936,2295.257704541789
7380.0,,,3.0,2206.4337940744326,3.0,2332.9103203179498,7.05263157894737,2276.577761481612,,,7.180958013010055,2296.9121995900246
7381.0,,,3.0,2200.8233853019865,3.0,2327.200523342941,7.05263157894737,2276.3733717156283,,,7.1850975753991735,2298.5666946382607
7382.0,,,3.0,2195.212976529541,3.0,2321.490726367932,7.05263157894737,2276.1689819496446,,,7.189237137788293,2300.2211896864965
7383.0,,,3.0,2189.602567757095,3.0,2315.780929392923,7.05263157894737,2275.964592183661,,,7.193376700177412,2301.8756847347327
7384.0,,,3.0,2183.992158984649,3.0,2310.071132417914,7.05263157894737,2275.760202417677,,,7.1975162625665305,2303.5301797829684
7385.0,,,3.0,2178.381750212203,3.0,2304.3613354429053,7.05263157894737,2275.5558126516935,,,7.201655824955649,2305.1846748312046
